id,name,rank_all,rank_futures,rank_equities_only,profit,trades,win_rate,profit_factor,avg_win,avg_loss,profit_1y,first,last,active_days,green_day_pct,daily_sharpe_ann,max_drawdown,recovery_factor,worst_day,best_day,top5pct_days_share_of_profit,profitable_years,years,recent_asset_mix,recent_median_hold_min,tickers_hidden,twitter,url
48629,GRANDEO,97,,,261062.56,6793,0.7415,1.3,339.4791,-747.7546,152692.82,2024-06-20,2026-09-22,546,0.7619,1.6906,71613.0168,3.6455,-64871.0486,8987.4362,0.5968,2,3,OPT:1;STK:4,108.0167,False,,https://kinfo.com/portfolio/48629/performance
99664,Hunny,98,,,256805.88,1236,0.6125,1.56,941.3992,-951.6353,236827.4,2023-06-09,2026-09-22,336,0.7708,2.2748,22987.0,11.1718,-22987,64449.12,0.8707,3,4,OPT:5,83.05,False,,https://kinfo.com/portfolio/99664/performance
45005,JBHP,99,,,246190.09,907,0.8115,1.68,827.2456,-2120.7918,-83315.65,2021-05-27,2026-09-18,436,0.8073,1.1436,163906.066,1.502,-154195.4953,22645.0087,0.6626,5,6,OPT:5,26110.4167,False,,https://kinfo.com/portfolio/45005/performance
41707,BearNob,100,,36,238209.82,3503,0.6472,1.07,1670.0734,-2870.4261,49730.68,2016-11-02,2026-09-22,1062,0.7024,0.6237,205356.6669,1.16,-48813.8,103711.69,2.2079,4,11,STK:5,160.0333,False,,https://kinfo.com/portfolio/41707/performance
58927,lIllIllllIllllIlllI,101,,37,236479.73,1334,0.4573,1.7,937.8926,-463.5839,-124.42,2017-10-25,2026-09-16,468,0.4658,0.9078,108825.288,2.173,-40294.535,128944.939,2.0649,4,9,STK:5,8797.4667,False,,https://kinfo.com/portfolio/58927/performance
38889,APlusTrading,102,,38,235145.13,2617,0.666,1.63,402.5399,-491.7436,-1643.12,2020-08-24,2026-09-22,1150,0.6035,1.1196,22108.22,10.6361,-18720.73,76121.46,1.3107,7,7,STK:5,0.0,False,,https://kinfo.com/portfolio/38889/performance
19326,kenctrades,103,,39,233904.74,7283,0.3975,1.2,486.1685,-267.446,71141.78,2020-12-28,2026-08-24,683,0.552,0.9721,133319.8361,1.7545,-26897.0201,79228.5033,2.3246,5,7,STK:5,14.0167,False,@kenctrades,https://kinfo.com/portfolio/19326/performance
15132,HeavenWithaD,104,,,231601.04,60549,0.4149,1.04,262.0815,-179.285,-4792.25,2020-05-06,2025-10-03,827,0.6179,0.8535,113610.08,2.0386,-20558.84,54537.79,2.6878,4,6,STK:5,0.9833,False,,https://kinfo.com/portfolio/15132/performance
85256,fortitude1981,105,,,222777.53,1051,0.5994,1.57,979.3453,-936.3658,239253.89,2018-08-06,2026-06-16,245,0.6367,2.0554,62218.37,3.5806,-43051.5,34088.53,1.0157,6,9,OPT:5,1417.3833,False,@fortitude1981,https://kinfo.com/portfolio/85256/performance
84998,PennyAutotraderBot,106,,40,219029.71,3726,0.6965,1.44,429.3452,-686.3402,214490.72,2025-08-21,2026-09-22,272,0.6875,3.5785,35616.0492,6.1497,-15885.6033,17970.3372,0.5844,2,2,STK:5,267.4,False,,https://kinfo.com/portfolio/84998/performance
18140,LKWCapital,107,,41,218727.87,13274,0.8013,1.06,369.9251,-1408.5653,290540.43,2020-01-15,2026-09-22,773,0.5744,0.2468,560985.2499,0.3899,-318149.04,57984.5751,5.2858,2,7,STK:5,1.3333,False,,https://kinfo.com/portfolio/18140/performance
88135,Mr. Minks,108,,42,217635.8,3658,0.6963,1.43,434.7595,-695.4707,213096.82,2025-08-21,2026-09-22,265,0.683,3.5957,35616.0492,6.1106,-15885.6033,17970.3372,0.5919,2,2,STK:5,267.4,False,,https://kinfo.com/portfolio/88135/performance
96556,arnoblits,109,,,217554.5,747,0.5033,1.18,3747.3846,-3211.4882,217554.5,2026-02-24,2026-05-04,48,0.6667,2.8661,135711.68,1.6031,-108640.34,82409.9,0.5961,1,1,OPT:5,4.1667,False,,https://kinfo.com/portfolio/96556/performance
102293,oscartramor,110,,,214806.9,4436,0.7362,1.34,258.8613,-538.9712,138835.65,2023-11-06,2026-09-22,603,0.7811,2.7021,31961.963,6.7207,-12664.9496,15537.7717,0.861,3,4,OPT:5,1453.7333,False,,https://kinfo.com/portfolio/102293/performance
24829,YankeeAxelrod,111,,,213028.95,2019,0.6741,3.12,251.7699,-166.9654,234085.17,2019-12-30,2026-09-22,564,0.6099,1.6457,24977.95,8.5287,-16907.94,77359.84,1.0329,4,8,STK:5,131195.3333,False,@YankeeAxelrod,https://kinfo.com/portfolio/24829/performance
55549,TheOptionsKing,112,10,,210385.71,1051,0.53,1.31,1587.452,-1364.0074,82978.37,2021-02-02,2026-09-22,405,0.521,2.219,27207.6778,7.7326,-20416.57,24991.7853,1.1672,5,6,OPT:5,1055.1833,False,,https://kinfo.com/portfolio/55549/performance
103960,aleksdude,113,,,209107.31,2461,0.8025,1.66,266.9316,-654.4909,104073.51,2018-01-08,2026-09-22,836,0.762,1.2959,38327.05,5.4559,-23668.92,62246.92,1.278,5,8,STK:5,351300.0,False,@aleksdudes,https://kinfo.com/portfolio/103960/performance
74980,rosti,114,,,206762.35,4777,0.7247,1.32,244.9585,-487.4603,90881.79,2023-03-24,2026-09-22,747,0.822,2.245,30335.0859,6.8159,-15612.0039,29555.3881,0.8698,4,4,OPT:5,405.6167,False,,https://kinfo.com/portfolio/74980/performance
28243,Dannyl_ee,115,,43,202948.23,4107,0.4597,1.2,686.5639,-485.3393,26092.45,2021-01-25,2026-09-22,1102,0.5018,0.9499,68182.5,2.9765,-26713.67,30189.36,2.3069,4,6,STK:5,151.05,False,,https://kinfo.com/portfolio/28243/performance
28943,Tatankatrader,116,,,201442.08,5766,0.6698,1.2,343.3448,-581.954,-30130.75,2020-11-09,2026-05-14,605,0.6182,1.2197,199296.4026,1.0108,-42822.02,39245.04,1.7097,2,7,STK:5,4.2833,False,@tatankatrder,https://kinfo.com/portfolio/28943/performance
42806,Ohadoren,117,,44,192936.92,33858,0.4496,1.26,61.9414,-40.2466,151621.14,2023-11-16,2026-07-06,562,0.6228,2.947,10951.17,17.6179,-4680.66,31418.1956,0.7618,3,4,STK:5,0.1833,False,,https://kinfo.com/portfolio/42806/performance
40721,Ksabobo,118,,45,192785.22,1374,0.746,1.59,561.5512,-1035.2095,101582.08,2023-05-02,2026-09-22,665,0.5985,1.6473,33205.66,5.8058,-22136.79,19399.65,1.2051,2,4,STK:5,,False,,https://kinfo.com/portfolio/40721/performance
95309,Sing T,119,,,186981.87,1336,0.5015,1.05,5639.3619,-5392.4761,-147676.46,2023-06-16,2026-06-05,289,0.5813,0.4149,242844.1566,0.77,-123760.9177,258053.4723,4.6865,2,4,OPT:4;STK:1,5755.45,False,https://www.youtube.com/@sing_t_2026/,https://kinfo.com/portfolio/95309/performance
45904,keloke ,120,,,186185.63,452,0.8473,4.49,625.4801,-773.5254,110038.51,2024-01-24,2026-09-18,140,0.8929,5.3905,25134.5101,7.4076,-25134.5101,27402.7056,0.4559,3,3,OPT:5,10313.4,False,,https://kinfo.com/portfolio/45904/performance
13942,Stoggi ,123,,46,180343.95,3259,0.5557,1.27,473.8532,-468.0969,-165.57,2019-06-11,2026-09-22,1176,0.6386,1.7813,19002.15,9.4907,-8887.55,10302.65,0.9599,6,8,STK:5,18.2167,False,,https://kinfo.com/portfolio/13942/performance
44389,Javi Medina,125,,47,169238.75,3110,0.2788,1.04,5374.6613,-2002.0321,-309646.91,2020-01-09,2026-09-21,1071,0.3427,0.1675,480891.5912,0.3519,-48307.4413,288726.6698,13.6881,4,7,STK:5,3979.1333,True,,https://kinfo.com/portfolio/44389/performance
12114,stonk_surfer,126,,48,165380.17,8680,0.4897,1.1,446.6843,-389.0679,-21320.43,2020-03-03,2026-09-22,1331,0.5432,0.8056,57113.7129,2.8956,-31234.1538,15056.8994,2.4344,3,7,STK:5,,False,@stonk_surfer,https://kinfo.com/portfolio/12114/performance
89774,MAKTrades,127,,49,163393.03,14286,0.303,1.16,272.24,-101.9518,-2332.58,2022-03-11,2026-08-03,719,0.3797,0.9161,54248.8,3.0119,-7172.73,68757.68,2.4448,5,5,STK:5,127.1833,False,@mikekelleytrade,https://kinfo.com/portfolio/89774/performance
39741,DDNN,129,,50,159664.34,660,0.9136,2.92,435.234,-1579.2133,159581.15,2024-01-12,2026-09-22,493,0.712,2.231,46617.6231,3.425,-46612.8231,6276.1307,0.4541,2,3,STK:5,130.6167,False,,https://kinfo.com/portfolio/39741/performance
55314,greenspudtrades,130,,51,157835.68,2300,0.6196,1.33,443.0757,-541.1926,34882.02,2012-12-03,2026-09-10,792,0.6376,1.2624,74028.542,2.1321,-27103.38,25328.09,1.4894,9,15,STK:2;OTHER:3,21553.45,False,@GreenspudTrades,https://kinfo.com/portfolio/55314/performance
27409,QNT Capital,132,11,,152011.09,261,0.6284,1.45,2973.8038,-3460.7499,152907.01,2023-01-03,2026-09-18,125,0.608,1.6665,71504.56,2.1259,-71504.56,44647.3875,1.3057,2,3,FUT:5,4231.9,True,,https://kinfo.com/portfolio/27409/performance
60495,SlyFox,136,12,,139470.0,1497,0.4035,1.27,1100.3514,-588.0652,154758.49,2024-11-08,2026-09-22,430,0.4372,1.0467,41447.7496,3.365,-11862,80397.4,1.9248,2,3,FUT:5,618.5167,False,,https://kinfo.com/portfolio/60495/performance
43350,noon,139,13,,136832.06,647,0.7002,4.48,388.9394,-202.8736,136832.06,2026-06-17,2026-09-22,66,0.9394,3.7155,1857.1586,73.6782,-1857.1586,72798.9453,0.6258,1,1,OPT:5,37.7167,True,,https://kinfo.com/portfolio/43350/performance
92580,Himmeny,142,,52,131399.15,1986,0.6299,5.12,130.5375,-43.4057,128471.82,2020-04-17,2026-09-22,512,0.7227,6.1583,1471.29,89.3088,-647,5997.54,0.484,3,7,STK:5,11.8167,False,,https://kinfo.com/portfolio/92580/performance
56408,cesc,144,,53,130681.89,4671,0.7705,1.38,165.4255,-401.2449,113162.56,2024-12-16,2026-09-22,400,0.76,1.8477,50377.0576,2.5941,-19349.9201,8632.8562,0.8438,3,3,STK:5,,False,@francesclloret,https://kinfo.com/portfolio/56408/performance
26412,ProverbsTrader,145,,54,130375.1,4855,0.5473,1.28,295.4073,-279.5637,-28333.73,2020-12-14,2026-09-22,1275,0.5953,1.1246,37065.3724,3.5174,-14544.9259,26658.6988,1.6831,5,7,STK:5,756.2,False,@ProverbsTrader,https://kinfo.com/portfolio/26412/performance
59918,Majin,148,,55,126653.77,7982,0.6542,1.48,130.1678,-166.9274,115695.92,2025-01-06,2026-09-22,419,0.6587,2.0939,23167.5438,5.4669,-12454.1748,10507.9653,0.9161,2,2,STK:5,39.45,False,@David_espes,https://kinfo.com/portfolio/59918/performance
31481,AverageWinner,151,,56,123144.69,2494,0.5513,1.31,380.3167,-357.275,70074.25,2023-04-18,2026-09-22,698,0.6347,2.1151,14092.03,8.7386,-5896.887,9356.348,1.1834,4,4,STK:5,360.9667,False,,https://kinfo.com/portfolio/31481/performance
84293,Jbell,152,,57,122354.01,5826,0.5731,1.21,212.0266,-235.4655,144751.39,2022-10-28,2026-09-10,606,0.6221,1.7167,39422.13,3.1037,-11554.34,6092.24,0.9276,2,5,STK:5,0.0,False,,https://kinfo.com/portfolio/84293/performance
28923,maclin,161,,58,115597.24,5029,0.4703,1.17,511.0864,-386.3232,15812.4,2022-08-02,2026-09-22,986,0.6329,1.1297,36707.9022,3.1491,-8849.8356,5389.2757,1.4205,4,5,STK:5,146.3167,False,,https://kinfo.com/portfolio/28923/performance
54782,Mercury Rabbit,164,14,,113251.02,4238,0.4655,1.04,1512.9007,-1267.8554,113158.8,2023-01-03,2026-09-22,347,0.5994,0.4146,302486.5491,0.3744,-77038.0409,53938.0117,4.2764,2,3,FUT:3;OPT:2,83.85,False,,https://kinfo.com/portfolio/54782/performance
54332,TradeVerity AI,167,15,,110349.84,836,0.9797,54.3,137.2653,-121.7882,110349.84,2026-01-26,2026-09-21,112,0.9821,15.0876,1192.0,92.5754,-1192,4906.175,0.1728,1,1,STK:5,16096.9667,True,@tradeverity,https://kinfo.com/portfolio/54332/performance
70350,Natemallard,174,,59,95677.26,2778,0.5601,1.04,1869.0203,-2298.8362,-10704.48,2021-08-02,2026-09-22,906,0.5574,0.4205,146437.83,0.6534,-54136.8,58313.55,3.0603,5,6,STK:3;OPT:2,8802.4417,False,,https://kinfo.com/portfolio/70350/performance
93576,Mahjong Chicken,175,,60,95463.69,1112,0.3031,1.11,2975.4745,-1170.4481,-76179.67,2025-06-12,2026-09-18,216,0.3657,0.5879,224316.3278,0.4256,-47525.7399,67942.2496,4.3103,1,2,STK:5,154.2167,False,,https://kinfo.com/portfolio/93576/performance
82659,Sharpely TOS,176,16,,94221.76,658,0.5198,1.35,1065.047,-852.5159,106727.06,2025-03-10,2026-09-21,273,0.5421,1.9192,27092.1823,3.4778,-12060.6754,19523.9431,1.2077,2,2,FUT:5,338.8,False,@Vaclav_Sabata,https://kinfo.com/portfolio/82659/performance
19568,sickbagholder,177,,61,92901.95,13955,0.5427,1.05,237.5557,-267.4103,78290.7,2023-12-19,2026-09-22,533,0.5478,1.1376,24800.17,3.746,-12076.42,24159.35,1.6081,3,4,STK:5,5.9333,False,,https://kinfo.com/portfolio/19568/performance
21108,pureyu,181,,62,87280.45,14910,0.61,1.1,107.2766,-152.7773,25248.92,2021-11-29,2026-09-22,1039,0.5534,1.1337,59474.3354,1.4675,-16586.1114,9402.965,1.4981,4,6,STK:5,48.9667,False,,https://kinfo.com/portfolio/21108/performance
70393,QuesadillaHowie,182,,63,85318.79,1067,0.7413,1.72,257.1004,-427.7087,2907.3,2024-09-10,2026-09-22,389,0.7301,2.5969,13891.1825,6.1419,-12779.9429,4629.95,0.5652,2,3,STK:5,236.45,False,,https://kinfo.com/portfolio/70393/performance
89529,Smicer,183,17,,83533.73,3705,0.2783,1.04,2299.5616,-855.3668,152857.62,2025-07-16,2026-09-22,293,0.3072,0.2687,368098.6156,0.2269,-37576.9494,112392.6258,9.9961,1,2,STK:5,29.85,False,,https://kinfo.com/portfolio/89529/performance
45184,JammieF,188,,64,79537.6,1495,0.9003,1.66,303.6847,-1651.2985,-18105.18,2024-05-15,2026-09-22,541,0.7172,0.6674,76172.06,1.0442,-63023.78,7539.9,1.3314,2,3,STK:5,,False,,https://kinfo.com/portfolio/45184/performance
70746,TickerFisher,191,,65,78518.95,4691,0.9077,190.48,18.5377,-0.957,76067.82,2025-05-22,2026-07-10,272,0.9338,14.0296,10.56,7435.5066,-5,1612.64,0.2332,2,2,STK:5,40.3667,False,,https://kinfo.com/portfolio/70746/performance
62421,CajunFusion,198,18,,69735.12,3069,0.7465,1.0,7601.9077,-22295.9323,407720.47,2014-05-08,2026-07-24,1265,0.7526,0.1057,438464.651,0.159,-120574.93,77614.49,14.3966,5,13,FUT:1;OPT:4,52.5833,False,,https://kinfo.com/portfolio/62421/performance
18918,Zerotrade23 ,199,,66,69556.68,2407,0.4582,1.19,399.0493,-284.1984,-9572.08,2022-03-16,2026-08-27,370,0.5324,0.7403,58426.732,1.1905,-22450.29,47603.655,2.2729,3,5,STK:5,8.8,False,,https://kinfo.com/portfolio/18918/performance
28023,Ramonveltmeijer,204,,67,65572.64,994,0.4286,1.31,1206.7471,-689.439,937.18,2022-01-04,2026-09-22,600,0.4167,0.8026,41803.97,1.5686,-13194.55,12254.2,2.6171,3,5,STK:5,,False,,https://kinfo.com/portfolio/28023/performance
20872,Top G,206,19,,65156.56,4543,0.761,1.06,323.7816,-970.678,-43082.64,2022-02-04,2026-08-31,553,0.6618,0.2694,182507.0277,0.357,-58871.5,95607.2,5.5007,3,5,STK:2;FUT:3,201.45,False,,https://kinfo.com/portfolio/20872/performance
47480,Mysho,207,,68,64779.5,3180,0.7711,1.18,171.7757,-489.5804,-3344.06,2024-05-01,2026-09-22,549,0.7887,0.8749,33472.192,1.9353,-28279.54,5338.94,1.1195,3,3,STK:5,309.5667,False,,https://kinfo.com/portfolio/47480/performance
30887,NuttyBarTrading,209,20,,63728.08,658,0.8009,1.33,486.9867,-1472.6253,63728.08,2026-08-03,2026-09-23,41,0.7561,3.3954,25573.36,2.492,-25573.36,12036.8,0.3366,1,1,FUT:5,12.4555,False,@nuttybartrading,https://kinfo.com/portfolio/30887/performance
100253,fondexx,212,,69,61346.69,3306,0.4453,1.18,476.0583,-322.9148,55817.16,2025-06-02,2026-09-22,329,0.535,1.653,23990.1053,2.5572,-6212.238,7339.4831,1.1435,2,2,STK:5,191.2,False,,https://kinfo.com/portfolio/100253/performance
45762,Steve Botkin,219,,70,55973.01,1010,0.8129,1.13,712.4737,-2740.5952,19205.89,2024-05-13,2026-09-22,400,0.815,0.3863,92434.71,0.6055,-61757.95,12155.15,2.3956,2,3,STK:5,,False,,https://kinfo.com/portfolio/45762/performance
15668,MRF,220,,71,54541.96,587,0.5605,1.88,354.5588,-240.7283,17496.95,2020-09-01,2026-08-18,303,0.5479,2.7273,10082.44,5.4096,-3891.16,7016.55,1.0109,6,7,STK:5,67680.0,False,,https://kinfo.com/portfolio/15668/performance
40542,DallasTex,221,,72,53326.83,2450,0.7037,1.46,168.7231,-274.705,66537.91,2023-08-08,2026-09-22,608,0.5757,1.4221,24389.7375,2.1864,-6715.67,4522.21,1.3454,1,4,STK:5,,False,,https://kinfo.com/portfolio/40542/performance
33557,xYHCLYx@666,222,,73,53077.69,1638,0.5513,1.12,566.7599,-624.0905,34443.52,2022-12-30,2026-09-22,508,0.7028,0.8457,26179.0825,2.0275,-12047.205,5230.4705,1.4489,3,5,STK:5,112.05,False,,https://kinfo.com/portfolio/33557/performance
33107,AT21,228,,74,50351.1,2874,0.8643,1.33,115.839,-555.9276,-1161.63,2022-01-18,2026-09-22,799,0.7322,1.0481,15605.4428,3.2265,-8745.8195,2160.4081,1.083,4,5,STK:5,9.7667,False,,https://kinfo.com/portfolio/33107/performance
48014,Pablo - Trading Algorítmico,229,,75,49644.57,2954,0.6503,1.15,196.333,-317.0486,7474.4,2023-07-31,2026-07-14,406,0.5961,1.1789,23212.37,2.1387,-12700.2,9811.1476,1.7579,3,4,STK:5,16004.25,False,,https://kinfo.com/portfolio/48014/performance
76861,AHF,230,21,,49343.69,849,0.4087,1.21,816.1684,-465.87,56104.94,2025-07-07,2026-09-21,314,0.4522,1.0485,18156.859,2.7176,-6028.011,30621.0735,2.0032,1,2,FUT:5,180.0,False,,https://kinfo.com/portfolio/76861/performance
29897,Alex | La Corriente Mkt,232,,76,47995.56,619,0.2003,1.56,1077.6941,-173.0062,47995.56,2026-01-02,2026-09-22,141,0.227,1.4126,21339.7238,2.2491,-2222.5549,32037.8479,1.9837,1,1,STK:5,337.45,True,@lacorrientemkt,https://kinfo.com/portfolio/29897/performance
24842,wak,237,,77,45716.49,5449,0.8692,1.22,130.9562,-715.2587,-6995.77,2024-10-24,2026-09-22,430,0.8209,0.5998,39606.1865,1.1543,-22977.0196,7653.5905,1.6789,3,3,STK:5,3.75,True,,https://kinfo.com/portfolio/24842/performance
37614,tommyarg,242,,78,44554.19,4823,0.7504,1.14,158.5065,-416.9122,-5820.52,2024-08-01,2026-09-22,509,0.7466,0.5024,54751.7807,0.8137,-51250.0716,3859.0636,1.4942,3,3,STK:5,,False,@TomasMargarit,https://kinfo.com/portfolio/37614/performance
27852,JaworTrades,243,,79,43628.22,986,0.2819,1.2,928.48,-302.9504,9795.24,2021-10-29,2026-09-22,608,0.3125,0.7187,24568.2573,1.7758,-5740.5832,23259.4028,3.2873,5,6,STK:5,1050.8833,False,@JaworTrades,https://kinfo.com/portfolio/27852/performance
13362,Studmuffin,246,,80,39943.72,536,0.5728,1.4,456.3226,-437.3246,479.13,2020-02-25,2026-09-22,310,0.6548,1.3543,31094.5207,1.2846,-15210,8216.4375,1.3367,3,7,STK:5,2.1833,False,,https://kinfo.com/portfolio/13362/performance
11954,Harpinder,249,22,,38483.64,3299,0.5802,1.15,152.7424,-183.2959,13267.2,2023-01-06,2026-09-22,426,0.662,1.0571,29865.7461,1.2886,-18472.3701,8279.5942,1.6736,2,4,OPT:5,66.7333,False,,https://kinfo.com/portfolio/11954/performance
99455,MarketParticipant,251,23,,37721.17,3040,0.3648,1.02,2217.6472,-1254.0909,55090.29,2024-08-27,2026-09-22,324,0.5247,0.741,31942.22,1.1809,-16156.71,19214.02,2.5842,1,3,OPT:5,3974.8833,False,,https://kinfo.com/portfolio/99455/performance
77406,TradingEnLaNiebla,256,,81,34581.6,7953,0.8032,1.39,24.5138,-71.9508,34675.56,2025-07-08,2026-09-22,294,0.8061,2.6106,5537.7274,6.2447,-4403.9355,1508.8797,0.3995,2,2,STK:5,243.1,False,,https://kinfo.com/portfolio/77406/performance
78760,ScottishTrader,257,,82,34431.6,1336,0.6325,1.27,215.5438,-292.8763,26238.45,2025-05-14,2026-09-22,305,0.659,2.2463,6608.43,5.2103,-4114.1,2553.8,0.6535,2,2,STK:5,,True,,https://kinfo.com/portfolio/78760/performance
80179,AF_87,264,24,,31415.1,1203,0.4613,1.19,359.6838,-259.5824,35757.35,2025-09-02,2026-09-23,243,0.4609,1.3286,14732.3478,2.1324,-3670.5,11227.3,1.8232,2,2,FUT:5,145.0,False,,https://kinfo.com/portfolio/80179/performance
56213,PIRATA TRADER,265,,83,31323.36,15805,0.7336,1.17,30.4722,-71.4587,31678.27,2024-08-01,2026-09-22,519,0.5954,1.1057,19457.3726,1.6098,-12683.4751,4197.1563,1.411,2,3,STK:5,280.55,False,,https://kinfo.com/portfolio/56213/performance
41436,Sandra,268,,84,29642.43,4217,0.8888,1.22,44.3841,-291.4909,4746.31,2023-07-19,2026-09-22,634,0.8186,0.8547,11842.36,2.5031,-11792,2362.86,1.1908,3,4,STK:5,3.0167,False,,https://kinfo.com/portfolio/41436/performance
67572,Bincang_Saham,269,,85,29544.4,114,0.2281,1.25,5707.1985,-1350.4859,29560.93,2025-09-02,2026-09-11,62,0.2258,0.9575,67555.313,0.4373,-24593.7172,27470.4271,2.5549,2,2,STK:5,368.05,False,@bincang_saham,https://kinfo.com/portfolio/67572/performance
20552,HackerTrader,273,,86,27462.55,2958,0.5649,1.11,355.2764,-415.0883,-43740.12,2021-12-27,2026-09-22,979,0.5005,0.3254,58168.08,0.4721,-20231.35,8631.45,5.6158,4,6,STK:5,,False,@hackertrader,https://kinfo.com/portfolio/20552/performance
